LTCH_Num,Date,PHU_Num,PHU,LTC_Home,City,Beds,Total_LTC_Resident_Cases,Total_LTC_Resident_Deaths,Total_LTC_HCW_Cases,homeType,ResCouncil,FamCouncil,Accreditation,Annual_Orders,Annual_Non.compliance,Targeted_Inspect_Num,Targeted_Orders,Targeted_Non.compliance,Home,Pain,Depression,PressureUlcers,PhysicalRestraintUse,Falls,AntiPhsychoticMedUse
2642,2021-03-12,2258,Eastern Ontario,the palace,Alexandria,70,4,0,0,For-Profit,Yes,Yes,Yes,0.0,2.0,0.0,1.0,2.0,the palace,6.431000000000,19.693000000000,4.207000000000,1.073000000000,22.371000000000,18.836000000000
2643,2021-03-12,2244,Middlesex-London,meadow park (london),London,126,0,4,4,For-Profit,Yes,Yes,Yes,2.0,5.0,0.0,1.0,2.0,meadow park (london),6.805000000000,17.369000000000,1.133000000000,0.000000000000,15.002000000000,17.206000000000
2646,2021-01-12,2257,Renfrew,groves park lodge,Renfrew,100,0,0,0,For-Profit,Yes,Yes,Yes,0.0,0.0,1.0,2.0,1.0,groves park lodge,5.437000000000,38.234000000000,4.471000000000,0.000000000000,18.846000000000,24.089000000000
2648,2021-02-16,2253,Peel,streetsville care community,Mississauga,118,0,15,4,For-Profit,Yes,Yes,Yes,0.0,8.0,1.0,2.0,4.0,streetsville care community,1.636000000000,9.841000000000,0.987000000000,0.000000000000,17.295000000000,10.119000000000
2649,2021-02-01,3895,Toronto,tendercare living centre,Scarborough,254,5,81,4,For-Profit,Yes,No,Yes,3.0,8.0,4.0,15.0,5.0,tendercare living centre,0.143000000000,6.874000000000,2.265000000000,1.762000000000,18.567000000000,17.156000000000
2651,2021-02-02,2265,Waterloo,cambridge country manor,Cambridge,79,0,16,0,For-Profit,Yes,Yes,Yes,0.0,2.0,1.0,2.0,4.0,cambridge country manor,0.242000000000,23.199000000000,3.617000000000,0.000000000000,11.012000000000,16.056000000000
2654,2021-02-22,3895,Toronto,kennedy lodge,Scarborough,289,4,41,0,For-Profit,Yes,Yes,Yes,0.0,1.0,0.0,0.0,0.0,kennedy lodge,0.868000000000,3.710000000000,0.461000000000,0.000000000000,10.624000000000,20.238000000000
2655,2021-02-25,2244,Middlesex-London,chelsey park,London,247,0,11,0,For-Profit,Yes,Yes,Yes,0.0,2.0,1.0,15.0,6.0,chelsey park,5.106000000000,30.050000000000,4.075000000000,1.423000000000,18.652000000000,18.763000000000
2656,2021-02-01,2253,Peel,tyndall nursing home,Mississauga,151,0,35,4,For-Profit,Yes,No,Yes,8.0,20.0,0.0,3.0,3.0,tyndall nursing home,0.109000000000,5.613000000000,4.266000000000,0.891000000000,13.718000000000,28.436000000000
2658,2021-01-11,2230,Durham,chartwell ballycliffe long term care residence,Ajax,100,0,32,4,For-Profit,Yes,Yes,Yes,0.0,4.0,1.0,12.0,6.0,chartwell ballycliffe long term care residence,7.496000000000,15.935000000000,2.589000000000,0.600000000000,16.990000000000,6.839000000000
2659,2021-03-12,2242,Lambton,vision nursing home,Sarnia,146,0,10,4,Non-Profit,Yes,Yes,Yes,0.0,1.0,0.0,0.0,0.0,vision nursing home,1.719000000000,23.751000000000,2.764000000000,6.861000000000,14.572000000000,20.576000000000
2660,2021-02-22,2234,Haldimand-Norfolk,delhi long term care centre,Delhi,60,0,0,4,For-Profit,Yes,No,Yes,1.0,5.0,3.0,4.0,2.0,delhi long term care centre,6.498000000000,31.366000000000,4.399000000000,0.000000000000,11.631000000000,14.350000000000
2661,2021-02-10,2246,Niagara,oakwood park lodge,Niagara Falls,153,0,35,0,For-Profit,Yes,No,Yes,0.0,0.0,2.0,12.0,6.0,oakwood park lodge,3.534000000000,25.210000000000,3.617000000000,8.096000000000,19.844000000000,9.306000000000
2662,2021-01-25,2244,Middlesex-London,elmwood place,London,90,0,0,4,For-Profit,Yes,Yes,Yes,5.0,14.0,0.0,0.0,0.0,elmwood place,2.951000000000,22.087000000000,1.438000000000,4.399000000000,15.286000000000,16.228000000000
2663,2021-02-05,3895,Toronto,westside,Etobicoke,242,0,50,0,For-Profit,Yes,Yes,Yes,1.0,5.0,4.0,18.0,3.0,westside,5.669000000000,7.154000000000,1.330000000000,0.504000000000,15.423000000000,21.958000000000
2664,2021-02-09,5183,Huron Perth,caressant care listowel nursing home,Listowel,52,0,13,4,For-Profit,Yes,No,Yes,3.0,7.0,3.0,5.0,3.0,caressant care listowel nursing home,9.948000000000,45.531000000000,8.907000000000,0.000000000000,14.079000000000,19.452000000000
2665,2021-03-12,2251,Ottawa,extendicare laurier manor,Gloucester,242,0,26,4,For-Profit,Yes,Yes,Yes,0.0,11.0,3.0,17.0,7.0,extendicare laurier manor,2.463000000000,38.243000000000,0.992000000000,6.339000000000,21.271000000000,17.766000000000
2667,2020-05-31,2261,Sudbury,manitoulin lodge,Gore Bay,62,0,0,4,For-Profit,Yes,Yes,Yes,0.0,0.0,0.0,0.0,0.0,manitoulin lodge,5.585000000000,29.261000000000,1.689000000000,0.000000000000,15.952000000000,12.488000000000
2669,2021-02-10,4913,South West,extendicare port stanley,Port Stanley,60,0,0,4,For-Profit,Yes,Yes,Yes,0.0,3.0,0.0,0.0,0.0,extendicare port stanley,13.783000000000,32.727000000000,2.760000000000,0.645000000000,16.420000000000,20.859000000000
2670,2021-01-19,2263,Timiskaming,extendicare kirkland lake,Kirkland Lake,100,0,0,4,For-Profit,Yes,Yes,Yes,0.0,3.0,0.0,0.0,0.0,extendicare kirkland lake,20.112000000000,16.303000000000,1.607000000000,1.000000000000,14.022000000000,23.720000000000
2671,2021-02-10,2243,"Leeds,Grenville,Lanark",rosebridge manor,Jasper,78,0,0,4,For-Profit,Yes,Yes,Yes,0.0,2.0,0.0,1.0,1.0,rosebridge manor,8.089000000000,11.549000000000,0.673000000000,4.848000000000,16.108000000000,17.496000000000
2673,2021-01-22,2242,Lambton,fiddick's nursing home,Petrolia,128,0,0,0,For-Profit,Yes,Yes,Yes,0.0,7.0,0.0,0.0,0.0,fiddick's nursing home,22.497000000000,11.402000000000,2.416000000000,0.000000000000,9.843000000000,34.389000000000
2674,2020-09-17,2258,Eastern Ontario,dundas manor nursing home,Winchester,98,0,0,4,Non-Profit,Yes,Yes,Yes,0.0,7.0,0.0,1.0,1.0,dundas manor nursing home,7.350000000000,27.039000000000,1.189000000000,3.549000000000,26.435000000000,24.272000000000
2675,2021-02-23,2257,Renfrew,valley manor nursing home,Barry's Bay,90,0,0,0,Non-Profit,Yes,No,Yes,0.0,0.0,0.0,0.0,0.0,valley manor nursing home,1.229000000000,37.047000000000,1.953000000000,4.276000000000,8.492000000000,13.362000000000
2678,2020-12-06,2227,Brant,brierwood gardens,Brantford,79,0,0,0,For-Profit,Yes,Yes,Yes,1.0,9.0,0.0,0.0,0.0,brierwood gardens,4.018000000000,22.198000000000,1.219000000000,2.312000000000,19.494000000000,10.041000000000
2680,2021-02-12,2258,Eastern Ontario,lancaster long term care residence,Lancaster,60,0,14,0,For-Profit,Yes,Yes,Yes,0.0,8.0,0.0,0.0,0.0,lancaster long term care residence,0.743000000000,45.672000000000,1.061000000000,0.000000000000,22.260000000000,18.830000000000
2685,2021-02-07,2240,Chatham-Kent,meadow park nursing home (chatham),Chatham,99,0,0,4,For-Profit,Yes,Yes,Yes,0.0,1.0,0.0,0.0,0.0,,,,,,,
2687,2021-03-04,2262,Thunder Bay,bethammi nursing home,Thunder Bay,112,0,0,4,Non-Profit,Yes,Yes,Yes,1.0,10.0,0.0,0.0,0.0,bethammi nursing home,14.294000000000,28.430000000000,5.240000000000,10.097000000000,20.808000000000,14.111000000000
2690,2020-04-30,2233,Grey-Bruce,maple view,Owen Sound,29,4,0,4,For-Profit,Yes,Yes,Yes,0.0,3.0,0.0,0.0,0.0,maple view,5.499000000000,26.422000000000,0.508000000000,0.000000000000,30.710000000000,16.477000000000
2691,2021-02-01,2258,Eastern Ontario,st. jacques nursing home,Embrun,60,0,0,4,Non-Profit,Yes,Yes,Yes,0.0,0.0,0.0,0.0,0.0,st. jacques nursing home,3.800000000000,27.308000000000,3.030000000000,14.022000000000,18.096000000000,17.732000000000
2692,2020-06-29,2243,"Leeds,Grenville,Lanark",almonte country haven,Almonte,82,4,29,0,For-Profit,Yes,Yes,Yes,0.0,5.0,1.0,3.0,4.0,almonte country haven,3.593000000000,22.192000000000,3.241000000000,7.164000000000,16.771000000000,20.706000000000
2693,2021-03-10,2230,Durham,orchard villa,Pickering,233,0,70,4,For-Profit,Yes,Yes,Yes,,,,,,orchard villa,3.086000000000,43.227000000000,3.766000000000,1.734000000000,19.845000000000,19.063000000000
2696,2020-12-24,2260,Simcoe-Muskoka,coleman care centre,Barrie,112,0,0,0,For-Profit,Yes,Yes,Yes,0.0,5.0,0.0,0.0,0.0,coleman care centre,7.875000000000,24.680000000000,5.308000000000,5.322000000000,23.501000000000,26.782000000000
2697,2021-03-12,2270,York Region,bloomington cove care community,Stouffville,113,0,0,4,For-Profit,Yes,Yes,Yes,2.0,11.0,1.0,2.0,2.0,bloomington cove care community,1.887000000000,19.290000000000,2.535000000000,0.000000000000,19.509000000000,7.569000000000
2698,2020-05-18,2263,Timiskaming,temiskaming lodge,Haileybury,83,4,0,4,For-Profit,Yes,Yes,Yes,2.0,7.0,0.0,0.0,0.0,temiskaming lodge,12.948000000000,20.750000000000,1.975000000000,3.203000000000,15.836000000000,21.953000000000
2699,2020-11-05,2257,Renfrew,"the grove, arnprior and district nursing home",Arnprior,61,0,0,0,Non-Profit,Yes,Yes,Yes,1.0,6.0,0.0,0.0,0.0,"the grove, arnprior and district nursing home",3.330000000000,45.988000000000,5.057000000000,2.016000000000,17.886000000000,19.214000000000
2700,2021-01-20,2237,Hamilton,parkview nursing centre,Hamilton,126,0,0,0,For-Profit,Yes,Yes,Yes,0.0,5.0,0.0,0.0,0.0,parkview nursing centre,3.963000000000,13.777000000000,1.394000000000,0.937000000000,19.847000000000,27.602000000000
2701,2021-01-28,2235,Haliburton Kawartha Pr,caressant care lindsay nursing home,Lindsay,124,0,0,4,For-Profit,Yes,No,Yes,0.0,1.0,0.0,5.0,2.0,caressant care lindsay nursing home,7.743000000000,30.617000000000,4.420000000000,4.607000000000,20.142000000000,14.991000000000
2702,2021-01-22,2257,Renfrew,marianhill nursing home,Pembroke,139,0,0,0,Non-Profit,Yes,Yes,Yes,0.0,4.0,0.0,2.0,1.0,marianhill nursing home,3.110000000000,37.411000000000,2.756000000000,5.201000000000,19.346000000000,10.580000000000
2705,2020-12-08,2233,Grey-Bruce,golden dawn nursing home,Lion's Head,45,0,0,4,Non-Profit,Yes,Yes,No,1.0,2.0,0.0,0.0,0.0,golden dawn nursing home,8.103000000000,40.283000000000,1.489000000000,0.529000000000,15.557000000000,18.555000000000
2706,2020-12-12,2237,Hamilton,hamilton continuing care,Hamilton,64,0,8,0,For-Profit,Yes,No,Yes,,,,,,hamilton continuing care,3.264000000000,32.584000000000,5.081000000000,0.000000000000,18.246000000000,29.751000000000
2707,2021-03-12,2265,Waterloo,forest heights,Kitchener,240,0,51,4,For-Profit,Yes,Yes,Yes,2.0,9.0,0.0,4.0,2.0,forest heights,7.606000000000,11.555000000000,1.164000000000,0.692000000000,18.080000000000,12.626000000000
2709,2021-03-03,2251,Ottawa,extendicare west end villa,Ottawa,242,0,18,4,For-Profit,Yes,Yes,Yes,0.0,9.0,0.0,3.0,6.0,extendicare west end villa,7.910000000000,10.003000000000,4.863000000000,3.592000000000,17.683000000000,25.223000000000
2710,2021-03-04,2260,Simcoe-Muskoka,sara vista,Elmvale,60,0,0,4,For-Profit,Yes,Yes,Yes,0.0,2.0,0.0,0.0,0.0,sara vista,3.570000000000,17.769000000000,0.000000000000,0.000000000000,12.024000000000,6.903000000000
2711,2021-02-07,2246,Niagara,tufford nursing home,St. Catharines,64,0,11,0,For-Profit,Yes,No,Yes,0.0,4.0,0.0,0.0,0.0,tufford nursing home,8.189000000000,34.130000000000,1.682000000000,21.643000000000,12.092000000000,21.092000000000
2712,2021-01-19,2268,Windsor-Essex,chateau park long term care home,Windsor,59,0,0,4,For-Profit,Yes,Yes,Yes,0.0,0.0,0.0,0.0,0.0,chateau park long term care home,2.777000000000,24.185000000000,0.950000000000,2.710000000000,13.816000000000,5.383000000000
2715,2021-02-01,2266,Wellington-Dufferin-Guelph,avalon retirement centre,Orangeville,137,0,0,4,For-Profit,Yes,Yes,Yes,2.0,11.0,8.0,13.0,1.0,avalon retirement centre,2.487000000000,7.314000000000,0.656000000000,0.000000000000,18.945000000000,16.072000000000
2716,2020-10-07,3895,Toronto,humber valley terrace,Etobicoke (Rexdale),158,0,36,4,For-Profit,Yes,Yes,Yes,0.0,0.0,0.0,0.0,1.0,humber valley terrace,2.153000000000,11.312000000000,1.143000000000,0.000000000000,13.352000000000,15.253000000000
2717,2021-01-24,2238,Hastings Prince Edward,maplewood,Brighton,49,0,0,4,For-Profit,Yes,Yes,Yes,1.0,9.0,0.0,0.0,2.0,maplewood,3.001000000000,38.304000000000,0.000000000000,0.000000000000,15.407000000000,28.198000000000
2719,2020-10-29,3895,Toronto,st. clair o'connor community nursing home,East York,25,0,8,4,Non-Profit,Yes,Yes,Yes,0.0,0.0,0.0,0.0,0.0,st. clair o'connor community nursing home,8.249000000000,10.913000000000,3.076000000000,0.000000000000,8.839000000000,13.637000000000
2720,2020-11-19,2227,Brant,hardy terrace,Brantford,101,0,0,4,For-Profit,Yes,Yes,Yes,1.0,10.0,0.0,3.0,4.0,hardy terrace,7.287000000000,15.772000000000,2.675000000000,5.537000000000,18.031000000000,23.064000000000
2721,2021-01-20,2237,Hamilton,clarion nursing home,Stoney Creek,100,0,0,4,For-Profit,Yes,Yes,Yes,1.0,6.0,0.0,0.0,2.0,clarion nursing home,2.292000000000,21.382000000000,2.093000000000,0.000000000000,4.272000000000,20.276000000000
2722,2021-03-12,2255,Peterborough,riverview manor nursing home,Peterborough,124,0,0,4,For-Profit,Yes,Yes,Yes,0.0,5.0,1.0,4.0,3.0,riverview manor nursing home,0.284000000000,18.128000000000,1.987000000000,2.420000000000,15.061000000000,17.059000000000
2723,2021-03-12,3895,Toronto,fairview nursing home,Toronto,108,0,14,7,For-Profit,Yes,Yes,Yes,0.0,5.0,0.0,0.0,0.0,fairview nursing home,0.837000000000,25.878000000000,3.552000000000,1.293000000000,22.962000000000,16.231000000000
2725,2020-06-29,2233,Grey-Bruce,elgin abbey nursing home,Chesley,27,0,0,4,For-Profit,Yes,No,Yes,0.0,0.0,0.0,0.0,0.0,elgin abbey nursing home,13.228000000000,33.827000000000,2.392000000000,4.942000000000,22.373000000000,37.145000000000
2727,2021-01-28,2237,Hamilton,morriston park nursing home,Puslinch,28,0,0,4,For-Profit,Yes,No,No,0.0,3.0,0.0,0.0,1.0,morriston park nursing home,0.000000000000,21.756000000000,1.133000000000,0.000000000000,8.467000000000,29.087000000000
2728,2020-11-11,2241,Kingston Frontenac L & A,helen henderson nursing home,Amherstview,104,4,0,0,For-Profit,Yes,Yes,Yes,0.0,3.0,0.0,3.0,3.0,helen henderson nursing home,7.502000000000,35.675000000000,4.180000000000,13.356000000000,24.558000000000,32.297000000000
2729,2021-01-25,2244,Middlesex-London,kensington village,London,78,0,7,4,For-Profit,Yes,Yes,Yes,0.0,0.0,0.0,2.0,2.0,kensington village,11.742000000000,25.436000000000,4.466000000000,2.658000000000,19.753000000000,7.277000000000
2730,2021-01-31,4913,South West,caressant care on bonnie place,St Thomas,116,4,4,0,For-Profit,Yes,No,Yes,0.0,0.0,0.0,0.0,0.0,caressant care on bonnie place,4.638000000000,33.377000000000,2.775000000000,9.361000000000,14.299000000000,13.627000000000
2731,2021-03-12,2235,Haliburton-Kawartha PR,pinecrest nursing home (bobcaygeon),Bobcaygeon,65,0,29,4,For-Profit,Yes,Yes,No,7.0,21.0,0.0,0.0,0.0,pinecrest nursing home (bobcaygeon),7.075000000000,38.220000000000,3.961000000000,5.867000000000,25.190000000000,15.871000000000
2732,2021-02-17,3895,Toronto,harold and grace baker centre,Toronto,120,5,17,4,Non-Profit,Yes,Yes,Yes,1.0,3.0,0.0,0.0,0.0,harold and grace baker centre,3.968000000000,19.216000000000,1.410000000000,1.306000000000,10.690000000000,16.539000000000
2734,2021-01-26,2253,Peel,vera m. davis community care centre,Bolton,64,0,0,0,Non-Profit,Yes,No,Yes,0.0,4.0,0.0,0.0,1.0,vera m. davis community care centre,0.340000000000,11.236000000000,3.088000000000,1.398000000000,12.219000000000,7.429000000000
2735,2020-07-06,2260,Simcoe-Muskoka,stayner care centre,Stayner,49,0,0,4,For-Profit,Yes,No,No,0.0,3.0,0.0,0.0,0.0,stayner care centre,23.918000000000,28.287000000000,1.035000000000,5.266000000000,18.632000000000,27.272000000000
2736,2021-03-12,2253,Peel,erin mills lodge nursing home,Mississauga,86,0,17,4,For-Profit,Yes,Yes,Yes,0.0,4.0,2.0,3.0,4.0,erin mills lodge nursing home,4.643000000000,24.806000000000,3.109000000000,1.191000000000,12.871000000000,13.362000000000
2737,2021-01-18,2246,Niagara,valley park lodge,Niagara Falls,65,0,0,4,For-Profit,Yes,Yes,Yes,0.0,4.0,0.0,0.0,1.0,valley park lodge,15.001000000000,38.756000000000,3.552000000000,1.911000000000,13.827000000000,19.324000000000
2739,2021-01-07,2237,Hamilton,dundurn place care centre,Hamilton,201,0,4,4,For-Profit,Yes,Yes,Yes,3.0,12.0,3.0,22.0,5.0,dundurn place care centre,2.297000000000,22.475000000000,2.833000000000,0.710000000000,14.645000000000,21.744000000000
2740,2021-01-07,4913,South West,chartwell aylmer long term care residence,Aylmer,64,0,0,4,For-Profit,Yes,No,Yes,1.0,12.0,0.0,0.0,0.0,chartwell aylmer long term care residence,2.586000000000,24.383000000000,0.688000000000,0.000000000000,17.838000000000,1.280000000000
2741,2021-02-10,2237,Hamilton,grace villa nursing home,Hamilton,184,0,44,4,For-Profit,Yes,No,Yes,3.0,21.0,0.0,3.0,2.0,grace villa nursing home,3.084000000000,31.825000000000,4.412000000000,0.945000000000,14.782000000000,26.167000000000
2742,2020-05-12,2227,Brant,telfer place,Paris,45,4,0,0,For-Profit,Yes,Yes,Yes,1.0,10.0,0.0,0.0,1.0,telfer place,9.598000000000,27.415000000000,1.095000000000,1.281000000000,13.949000000000,13.200000000000
2743,2021-03-12,2258,Eastern Ontario,woodland villa,Long Sault,111,0,7,4,For-Profit,Yes,Yes,Yes,0.0,0.0,1.0,4.0,4.0,woodland villa,2.690000000000,10.894000000000,1.527000000000,7.751000000000,10.014000000000,8.113000000000
2744,2021-02-02,3895,Toronto,seniors' health centre,North York,192,0,24,12,Non-Profit,Yes,Yes,Yes,3.0,13.0,0.0,0.0,0.0,seniors' health centre,3.280000000000,7.225000000000,1.786000000000,0.275000000000,15.913000000000,14.763000000000
2745,2021-02-16,2253,Peel,faith manor nursing home,Brampton,120,0,28,0,Non-Profit,Yes,Yes,Yes,0.0,0.0,0.0,0.0,2.0,faith manor nursing home,2.874000000000,27.590000000000,3.693000000000,1.719000000000,17.287000000000,10.735000000000
2746,2021-01-21,2258,Eastern Ontario,foyer st-viateur nursing home,Limoges,57,0,0,0,For-Profit,Yes,Yes,Yes,0.0,0.0,0.0,0.0,1.0,foyer st-viateur nursing home,5.847000000000,14.506000000000,2.618000000000,22.092000000000,15.331000000000,32.498000000000
2748,2021-03-03,2266,Wellington-Dufferin-Guelph,caressant care arthur nursing home,Arthur,80,4,16,0,For-Profit,Yes,Yes,Yes,0.0,0.0,0.0,0.0,0.0,caressant care arthur nursing home,7.929000000000,19.686000000000,3.432000000000,0.000000000000,21.449000000000,23.171000000000
2749,2021-01-26,5183,Huron Perth,exeter villa,Exeter,47,0,4,0,For-Profit,Yes,No,Yes,0.0,7.0,0.0,0.0,0.0,exeter villa,18.791000000000,31.747000000000,3.332000000000,14.992000000000,11.674000000000,18.917000000000
2752,2021-02-11,2265,Waterloo,twin oaks of maryhill,Maryhill,31,0,0,4,For-Profit,Yes,No,No,0.0,3.0,0.0,0.0,0.0,twin oaks of maryhill,2.874000000000,29.416000000000,2.554000000000,0.000000000000,21.100000000000,41.419000000000
2753,2021-02-21,2265,Waterloo,riverbend place,Cambridge,53,0,0,0,For-Profit,Yes,Yes,Yes,0.0,0.0,0.0,0.0,0.0,riverbend place,4.099000000000,38.295000000000,0.000000000000,0.000000000000,18.661000000000,19.993000000000
2754,2020-06-28,3895,Toronto,sherbourne place,Toronto,126,0,19,4,Non-Profit,Yes,No,Yes,0.0,4.0,0.0,3.0,2.0,sherbourne place,1.464000000000,24.589000000000,3.915000000000,5.913000000000,14.003000000000,18.748000000000
2756,2021-01-14,2249,Northwestern,atikokan general hospital,Atikokan,26,0,0,4,Non-Profit,No,Yes,Yes,0.0,7.0,0.0,0.0,0.0,atikokan general hospital,38.637000000000,32.946000000000,5.690000000000,8.048000000000,13.186000000000,33.567000000000
2759,2021-02-01,2251,Ottawa,élisabeth-bruyère residence,Ottawa,71,0,15,4,Non-Profit,Yes,Yes,Yes,2.0,12.0,1.0,5.0,1.0,élisabeth-bruyère residence,12.008000000000,29.577000000000,5.304000000000,0.000000000000,13.765000000000,18.600000000000
2760,2021-03-02,2268,Windsor-Essex,regency park long term care home,Windsor,72,4,6,0,For-Profit,Yes,Yes,Yes,0.0,2.0,0.0,3.0,1.0,regency park long term care home,26.497000000000,25.821000000000,4.469000000000,13.640000000000,12.261000000000,17.585000000000
2762,2021-02-08,2266,Wellington-Dufferin-Guelph,shelburne long term care home,Shelburne,60,0,18,0,For-Profit,Yes,Yes,Yes,,,,,,shelburne long term care home,2.832000000000,27.215000000000,3.061000000000,0.577000000000,21.967000000000,19.048000000000
2764,2020-12-17,2262,Thunder Bay,geraldton district hospital,Geraldton,19,0,0,4,Non-Profit,Yes,Yes,Yes,0.0,5.0,0.0,0.0,0.0,geraldton district hospital,40.562000000000,26.734000000000,0.000000000000,15.264000000000,11.997000000000,40.143000000000
2767,2021-03-12,2266,Wellington-Dufferin-Guelph,royal terrace,Palmerston,67,0,0,4,For-Profit,Yes,Yes,Yes,1.0,1.0,0.0,0.0,0.0,royal terrace,1.413000000000,33.224000000000,1.998000000000,9.683000000000,7.407000000000,23.397000000000
2768,2021-02-15,2234,Haldimand-Norfolk,cedarwood village,Simcoe,90,0,0,0,For-Profit,Yes,Yes,Yes,3.0,22.0,5.0,7.0,4.0,cedarwood village,4.676000000000,25.442000000000,4.038000000000,25.220000000000,20.568000000000,23.313000000000
2769,2020-10-26,2270,York Region,cedarvale lodge retirement and care community,Keswick,60,0,0,4,For-Profit,Yes,Yes,Yes,1.0,13.0,0.0,0.0,0.0,cedarvale lodge retirement and care community,2.708000000000,34.051000000000,3.808000000000,0.986000000000,19.906000000000,17.960000000000
2773,2020-08-09,2233,Grey-Bruce,trillium court,Kincardine,40,0,0,0,For-Profit,Yes,Yes,Yes,0.0,2.0,0.0,0.0,0.0,trillium court,2.380000000000,21.936000000000,1.441000000000,2.229000000000,9.203000000000,24.722000000000
2774,2020-12-21,2236,Halton,cama woodlands nursing home,Burlington,134,0,0,4,Non-Profit,Yes,Yes,No,1.0,16.0,0.0,3.0,2.0,cama woodlands nursing home,8.431000000000,8.956000000000,2.472000000000,5.420000000000,12.692000000000,6.979000000000
2775,2021-02-07,2237,Hamilton,shalom village nursing home,Hamilton,127,0,17,0,Non-Profit,Yes,Yes,Yes,0.0,2.0,0.0,0.0,1.0,shalom village nursing home,7.382000000000,20.118000000000,1.314000000000,0.000000000000,15.462000000000,21.653000000000
2776,2020-12-29,2237,Hamilton,heritage green nursing home,Stoney Creek,167,4,4,0,Non-Profit,Yes,Yes,Yes,2.0,15.0,2.0,2.0,2.0,heritage green nursing home,0.000000000000,18.073000000000,3.581000000000,5.948000000000,9.879000000000,29.768000000000
2777,2021-02-20,2266,Wellington-Dufferin-Guelph,eden house nursing home,Guelph,58,0,0,4,For-Profit,Yes,Yes,Yes,0.0,3.0,0.0,0.0,0.0,eden house nursing home,9.393000000000,30.605000000000,4.008000000000,0.287000000000,24.463000000000,16.654000000000
2778,2021-02-03,2258,Eastern Ontario,sandfield place,Cornwall,53,0,0,4,For-Profit,Yes,Yes,Yes,1.0,14.0,0.0,3.0,3.0,sandfield place,7.504000000000,28.301000000000,1.678000000000,1.003000000000,14.242000000000,24.788000000000
2779,2021-01-07,2227,Brant,park lane terrace,Paris,132,0,0,4,For-Profit,Yes,Yes,Yes,3.0,10.0,4.0,9.0,5.0,park lane terrace,4.684000000000,28.196000000000,0.972000000000,5.597000000000,13.982000000000,22.283000000000
2781,2020-05-27,2260,Simcoe-Muskoka,collingwood nursing home,Collingwood,64,4,0,0,For-Profit,Yes,Yes,No,0.0,5.0,0.0,0.0,0.0,collingwood nursing home,3.884000000000,21.528000000000,5.348000000000,20.131000000000,15.141000000000,34.751000000000
2782,2021-03-12,3895,Toronto,shepherd lodge,Toronto,252,4,10,4,Non-Profit,Yes,Yes,Yes,0.0,0.0,0.0,0.0,0.0,shepherd lodge,0.980000000000,24.227000000000,2.684000000000,1.094000000000,11.812000000000,7.053000000000
2783,2021-03-09,2265,Waterloo,the village of winston park,Kitchener,95,4,0,0,For-Profit,Yes,No,Yes,0.0,3.0,0.0,0.0,0.0,the village of winston park,0.430000000000,20.504000000000,2.393000000000,1.488000000000,16.908000000000,5.096000000000
2784,2021-02-10,2237,Hamilton,the wellington nursing home,Hamilton,102,0,0,4,For-Profit,Yes,Yes,Yes,1.0,11.0,0.0,0.0,2.0,the wellington nursing home,7.672000000000,19.965000000000,3.312000000000,4.122000000000,16.645000000000,21.885000000000
2786,2020-06-24,2227,Brant,anson place care centre,Hagersville,61,0,23,4,For-Profit,Yes,No,Yes,0.0,14.0,0.0,3.0,1.0,anson place care centre,1.078000000000,32.948000000000,2.918000000000,0.000000000000,23.110000000000,25.961000000000
2787,2021-01-29,2238,Hastings Prince Edward,crown ridge place,Trenton,122,0,0,4,For-Profit,Yes,Yes,Yes,0.0,1.0,0.0,0.0,2.0,crown ridge place,27.800000000000,39.820000000000,2.022000000000,0.906000000000,17.546000000000,2.918000000000
2788,2021-01-12,5183,Huron Perth,braemar retirement centre,Wingham,69,0,0,4,For-Profit,Yes,No,Yes,1.0,4.0,0.0,0.0,0.0,braemar retirement centre,9.399000000000,20.444000000000,2.784000000000,2.366000000000,14.196000000000,25.469000000000
2789,2021-03-01,3895,Toronto,midland gardens care community,Scarborough,299,0,43,4,For-Profit,Yes,Yes,Yes,0.0,0.0,14.0,36.0,12.0,midland gardens care community,6.873000000000,11.787000000000,3.601000000000,3.041000000000,18.121000000000,30.364000000000
2790,2021-01-21,2241,Kingston Frontenac L & A,trillium retirement and care community,Kingston,190,0,0,0,For-Profit,Yes,Yes,Yes,0.0,4.0,0.0,5.0,6.0,trillium retirement and care community,4.343000000000,13.599000000000,2.051000000000,0.000000000000,19.565000000000,17.271000000000
2792,2020-12-30,3895,Toronto,suomi-koti toronto nursing home,Toronto,34,0,8,4,Non-Profit,Yes,Yes,No,0.0,6.0,0.0,0.0,0.0,suomi-koti toronto nursing home,4.099000000000,6.679000000000,2.484000000000,3.111000000000,6.537000000000,15.514000000000
2794,2021-02-01,3895,Toronto,dom lipa,Etobicoke,66,0,0,4,Non-Profit,Yes,No,No,1.0,8.0,0.0,0.0,1.0,dom lipa,10.354000000000,9.643000000000,5.329000000000,0.000000000000,9.468000000000,24.744000000000
2797,2021-02-15,2258,Eastern Ontario,pinecrest (plantagenet),Plantagenet,60,0,11,4,For-Profit,Yes,Yes,No,0.0,3.0,0.0,0.0,1.0,pinecrest (plantagenet),10.385000000000,31.043000000000,5.428000000000,32.150000000000,14.600000000000,18.910000000000
